afrikaans-afribooms-ud-2.6-200830 raw_text Tokens:99.82 Sentences:98.25 Words:99.82 UPOS:98.55 XPOS:95.42 UFeats:98.27 AllTags:95.33 Lemmas:97.52 UAS:90.34 LAS:87.93 CLAS:83.47 MLAS:80.33 BLEX:79.91
croatian-set-ud-2.6-200830 raw_text Tokens:99.95 Sentences:94.41 Words:99.95 UPOS:98.18 XPOS:95.91 UFeats:96.40 AllTags:95.27 Lemmas:97.58 UAS:92.20 LAS:88.40 CLAS:85.93 MLAS:80.16 BLEX:83.07
croatian-set-ud-2.6-200830 gold_tok Tokens:100.00 Sentences:100.00 Words:100.00 UPOS:98.23 XPOS:96.00 UFeats:96.52 AllTags:95.38 Lemmas:97.64 UAS:92.72 LAS:88.89 CLAS:86.41 MLAS:80.66 BLEX:83.53
czech-pdt-ud-2.6-200830 raw_text Tokens:99.93 Sentences:93.35 Words:99.93 UPOS:99.23 XPOS:97.61 UFeats:97.59 AllTags:97.13 Lemmas:99.09 UAS:93.81 LAS:92.03 CLAS:90.80 MLAS:87.79 BLEX:89.88
czech-pdt-ud-2.6-200830 gold_tok
czech-cac-ud-2.6-200830 raw_text Tokens:99.99 Sentences:99.68 Words:99.98 UPOS:99.52 XPOS:97.33 UFeats:97.05 AllTags:96.64 Lemmas:98.93 UAS:94.31 LAS:92.48 CLAS:91.03 MLAS:87.56 BLEX:89.76
czech-cac-ud-2.6-200830 gold_tok Tokens:100.00 Sentences:100.00 Words:100.00 UPOS:99.54 XPOS:97.36 UFeats:97.07 AllTags:96.67 Lemmas:98.95 UAS:94.37 LAS:92.54 CLAS:91.10 MLAS:87.63 BLEX:89.83
czech-fictree-ud-2.6-200830 raw_text Tokens:99.99 Sentences:98.95 Words:99.99 UPOS:98.68 XPOS:95.80 UFeats:96.79 AllTags:95.38 Lemmas:99.20 UAS:94.83 LAS:92.66 CLAS:90.63 MLAS:85.35 BLEX:89.58
czech-fictree-ud-2.6-200830 gold_tok Tokens:100.00 Sentences:100.00 Words:100.00 UPOS:98.69 XPOS:95.82 UFeats:96.80 AllTags:95.40 Lemmas:99.21 UAS:94.92 LAS:92.74 CLAS:90.75 MLAS:85.47 BLEX:89.69
czech-cltt-ud-2.6-200830 raw_text Tokens:99.89 Sentences:97.40 Words:99.65 UPOS:99.21 XPOS:95.00 UFeats:94.98 AllTags:94.76 Lemmas:99.06 UAS:91.37 LAS:89.67 CLAS:87.43 MLAS:82.08 BLEX:86.96
czech-cltt-ud-2.6-200830 gold_tok Tokens:100.00 Sentences:100.00 Words:100.00 UPOS:99.49 XPOS:95.19 UFeats:95.16 AllTags:94.95 Lemmas:99.30 UAS:91.91 LAS:90.21 CLAS:87.85 MLAS:82.25 BLEX:87.31
danish-ddt-ud-2.6-200830 raw_text Tokens:99.81 Sentences:89.78 Words:99.81 UPOS:98.01 XPOS:99.81 UFeats:97.52 AllTags:96.72 Lemmas:97.31 UAS:88.56 LAS:86.46 CLAS:84.03 MLAS:79.62 BLEX:81.12
danish-ddt-ud-2.6-200830 gold_tok Tokens:100.00 Sentences:100.00 Words:100.00 UPOS:98.26 XPOS:100.00 UFeats:97.73 AllTags:96.99 Lemmas:97.53 UAS:89.82 LAS:87.67 CLAS:85.28 MLAS:80.73 BLEX:82.27
dutch-alpino-ud-2.6-200830 raw_text Tokens:99.83 Sentences:88.59 Words:99.83 UPOS:97.41 XPOS:95.98 UFeats:97.02 AllTags:95.36 Lemmas:97.32 UAS:92.79 LAS:90.38 CLAS:86.45 MLAS:81.53 BLEX:83.18
dutch-alpino-ud-2.6-200830 gold_tok Tokens:100.00 Sentences:100.00 Words:100.00 UPOS:97.57 XPOS:96.13 UFeats:97.18 AllTags:95.53 Lemmas:97.46 UAS:93.93 LAS:91.53 CLAS:87.66 MLAS:82.72 BLEX:84.42
dutch-lassysmall-ud-2.6-200830 raw_text Tokens:99.83 Sentences:75.40 Words:99.83 UPOS:96.58 XPOS:95.42 UFeats:96.41 AllTags:94.73 Lemmas:97.21 UAS:90.36 LAS:87.66 CLAS:82.67 MLAS:78.84 BLEX:80.17
dutch-lassysmall-ud-2.6-200830 gold_tok Tokens:100.00 Sentences:100.00 Words:100.00 UPOS:96.79 XPOS:96.05 UFeats:96.97 AllTags:95.40 Lemmas:97.33 UAS:94.26 LAS:91.24 CLAS:87.83 MLAS:83.56 BLEX:84.84
english-ewt-ud-2.6-200830 raw_text Tokens:98.95 Sentences:86.60 Words:98.95 UPOS:96.36 XPOS:96.06 UFeats:96.56 AllTags:94.88 Lemmas:97.64 UAS:89.55 LAS:87.43 CLAS:84.69 MLAS:80.50 BLEX:83.29
english-ewt-ud-2.6-200830 gold_tok Tokens:100.00 Sentences:100.00 Words:100.00 UPOS:97.29 XPOS:97.03 UFeats:97.57 AllTags:95.84 Lemmas:98.57 UAS:92.24 LAS:90.05 CLAS:87.66 MLAS:83.33 BLEX:86.07
english-gum-ud-2.6-200830 raw_text Tokens:99.81 Sentences:83.66 Words:99.81 UPOS:96.79 XPOS:96.76 UFeats:97.55 AllTags:95.88 Lemmas:97.35 UAS:90.02 LAS:87.52 CLAS:83.66 MLAS:79.41 BLEX:80.43
english-gum-ud-2.6-200830 gold_tok Tokens:100.00 Sentences:100.00 Words:100.00 UPOS:96.99 XPOS:96.93 UFeats:97.75 AllTags:96.09 Lemmas:97.56 UAS:91.93 LAS:89.36 CLAS:85.51 MLAS:81.20 BLEX:82.25
english-lines-ud-2.6-200830 raw_text Tokens:99.92 Sentences:87.45 Words:99.92 UPOS:97.60 XPOS:95.86 UFeats:96.88 AllTags:93.39 Lemmas:98.34 UAS:89.36 LAS:86.45 CLAS:84.93 MLAS:79.35 BLEX:82.87
english-lines-ud-2.6-200830 gold_tok Tokens:100.00 Sentences:100.00 Words:100.00 UPOS:97.67 XPOS:95.90 UFeats:96.92 AllTags:93.41 Lemmas:98.41 UAS:90.26 LAS:87.36 CLAS:85.92 MLAS:80.24 BLEX:83.79
english-partut-ud-2.6-200830 raw_text Tokens:99.78 Sentences:100.00 Words:99.72 UPOS:97.37 XPOS:97.08 UFeats:96.29 AllTags:95.38 Lemmas:98.23 UAS:94.12 LAS:92.09 CLAS:88.88 MLAS:83.04 BLEX:87.20
english-partut-ud-2.6-200830 gold_tok Tokens:100.00 Sentences:100.00 Words:100.00 UPOS:97.62 XPOS:97.33 UFeats:96.54 AllTags:95.63 Lemmas:98.50 UAS:94.40 LAS:92.37 CLAS:89.16 MLAS:83.44 BLEX:87.48
estonian-edt-ud-2.6-200830 raw_text Tokens:99.96 Sentences:91.56 Words:99.96 UPOS:97.65 XPOS:98.25 UFeats:96.44 AllTags:95.19 Lemmas:95.34 UAS:88.75 LAS:86.18 CLAS:84.78 MLAS:80.12 BLEX:79.65
estonian-edt-ud-2.6-200830 gold_tok Tokens:100.00 Sentences:100.00 Words:100.00 UPOS:97.75 XPOS:98.29 UFeats:96.48 AllTags:95.28 Lemmas:95.40 UAS:89.66 LAS:87.06 CLAS:85.63 MLAS:80.93 BLEX:80.44
estonian-ewt-ud-2.6-200830 raw_text Tokens:98.96 Sentences:70.09 Words:98.96 UPOS:95.00 XPOS:96.30 UFeats:93.74 AllTags:91.31 Lemmas:93.81 UAS:81.07 LAS:77.55 CLAS:75.88 MLAS:69.14 BLEX:70.69
estonian-ewt-ud-2.6-200830 gold_tok Tokens:100.00 Sentences:100.00 Words:100.00 UPOS:96.22 XPOS:97.37 UFeats:94.65 AllTags:92.37 Lemmas:94.83 UAS:86.37 LAS:82.55 CLAS:80.09 MLAS:73.03 BLEX:74.39
finnish-tdt-ud-2.6-200830 raw_text Tokens:99.71 Sentences:88.64 Words:99.70 UPOS:97.63 XPOS:98.25 UFeats:96.05 AllTags:95.11 Lemmas:92.06 UAS:90.11 LAS:88.10 CLAS:86.68 MLAS:82.04 BLEX:77.91
finnish-tdt-ud-2.6-200830 gold_tok Tokens:100.00 Sentences:100.00 Words:100.00 UPOS:97.97 XPOS:98.56 UFeats:96.37 AllTags:95.48 Lemmas:92.38 UAS:91.69 LAS:89.63 CLAS:88.02 MLAS:83.30 BLEX:79.18
finnish-ftb-ud-2.6-200830 raw_text Tokens:99.92 Sentences:86.84 Words:99.91 UPOS:96.52 XPOS:95.08 UFeats:96.72 AllTags:93.82 Lemmas:95.73 UAS:89.93 LAS:87.32 CLAS:84.52 MLAS:80.13 BLEX:80.74
finnish-ftb-ud-2.6-200830 gold_tok Tokens:100.00 Sentences:100.00 Words:100.00 UPOS:96.85 XPOS:95.31 UFeats:96.87 AllTags:94.16 Lemmas:95.83 UAS:91.99 LAS:89.34 CLAS:86.99 MLAS:82.64 BLEX:83.05
french-gsd-ud-2.6-200830 raw_text Tokens:99.75 Sentences:94.67 Words:98.87 UPOS:97.23 XPOS:98.86 UFeats:96.65 AllTags:96.00 Lemmas:97.69 UAS:92.77 LAS:90.82 CLAS:87.64 MLAS:83.14 BLEX:86.08
french-gsd-ud-2.6-200830 gold_tok Tokens:100.00 Sentences:100.00 Words:100.00 UPOS:98.29 XPOS:99.99 UFeats:97.63 AllTags:96.94 Lemmas:98.80 UAS:94.46 LAS:92.63 CLAS:88.79 MLAS:84.72 BLEX:87.21
french-sequoia-ud-2.6-200830 raw_text Tokens:99.79 Sentences:87.50 Words:99.09 UPOS:98.33 XPOS:99.09 UFeats:97.25 AllTags:96.79 Lemmas:98.16 UAS:93.90 LAS:92.45 CLAS:90.48 MLAS:86.54 BLEX:89.25
french-sequoia-ud-2.6-200830 gold_tok Tokens:100.00 Sentences:100.00 Words:100.00 UPOS:99.32 XPOS:100.00 UFeats:98.19 AllTags:97.78 Lemmas:99.09 UAS:95.80 LAS:94.43 CLAS:92.08 MLAS:88.78 BLEX:90.78
french-partut-ud-2.6-200830 raw_text Tokens:99.88 Sentences:100.00 Words:99.42 UPOS:97.28 XPOS:96.93 UFeats:94.17 AllTags:93.63 Lemmas:95.59 UAS:94.71 LAS:92.71 CLAS:89.50 MLAS:80.18 BLEX:83.34
french-partut-ud-2.6-200830 gold_tok Tokens:100.00 Sentences:100.00 Words:100.00 UPOS:97.89 XPOS:97.54 UFeats:94.74 AllTags:94.20 Lemmas:96.20 UAS:95.47 LAS:93.62 CLAS:90.37 MLAS:81.20 BLEX:84.28
french-spoken-ud-2.6-200830 raw_text Tokens:99.79 Sentences:21.15 Words:99.06 UPOS:96.49 XPOS:96.44 UFeats:99.06 AllTags:93.98 Lemmas:97.48 UAS:79.23 LAS:74.91 CLAS:67.43 MLAS:64.48 BLEX:66.67
french-spoken-ud-2.6-200830 gold_tok Tokens:100.00 Sentences:100.00 Words:100.00 UPOS:97.63 XPOS:97.31 UFeats:100.00 AllTags:95.00 Lemmas:98.28 UAS:87.27 LAS:82.51 CLAS:76.67 MLAS:74.23 BLEX:75.56
galician-ctg-ud-2.6-200830 raw_text Tokens:99.90 Sentences:97.22 Words:99.22 UPOS:97.30 XPOS:97.07 UFeats:99.05 AllTags:96.71 Lemmas:98.07 UAS:85.45 LAS:83.07 CLAS:77.91 MLAS:72.03 BLEX:76.75
galician-ctg-ud-2.6-200830 gold_tok Tokens:100.00 Sentences:100.00 Words:100.00 UPOS:98.04 XPOS:97.79 UFeats:99.83 AllTags:97.43 Lemmas:98.82 UAS:87.22 LAS:84.73 CLAS:79.97 MLAS:74.05 BLEX:78.78
galician-treegal-ud-2.6-200830 raw_text Tokens:99.69 Sentences:87.99 Words:98.74 UPOS:95.99 XPOS:93.58 UFeats:94.72 AllTags:92.63 Lemmas:96.71 UAS:83.26 LAS:79.23 CLAS:73.82 MLAS:67.54 BLEX:71.73
galician-treegal-ud-2.6-200830 gold_tok Tokens:100.00 Sentences:100.00 Words:100.00 UPOS:97.23 XPOS:94.65 UFeats:95.76 AllTags:93.73 Lemmas:97.89 UAS:86.57 LAS:82.30 CLAS:77.99 MLAS:71.04 BLEX:75.71
german-hdt-ud-2.6-200830 raw_text Tokens:99.91 Sentences:92.34 Words:99.91 UPOS:98.51 XPOS:98.45 UFeats:94.09 AllTags:93.69 Lemmas:97.23 UAS:96.88 LAS:95.96 CLAS:94.04 MLAS:84.87 BLEX:90.41
german-hdt-ud-2.6-200830 gold_tok
german-gsd-ud-2.6-200830 raw_text Tokens:99.57 Sentences:80.90 Words:99.58 UPOS:94.39 XPOS:97.51 UFeats:91.14 AllTags:85.97 Lemmas:96.58 UAS:87.06 LAS:82.93 CLAS:78.89 MLAS:62.33 BLEX:74.97
german-gsd-ud-2.6-200830 gold_tok Tokens:100.00 Sentences:100.00 Words:100.00 UPOS:94.73 XPOS:97.96 UFeats:91.65 AllTags:86.51 Lemmas:96.95 UAS:89.36 LAS:85.31 CLAS:81.46 MLAS:64.33 BLEX:77.26
gothic-proiel-ud-2.6-200830 raw_text Tokens:100.00 Sentences:31.12 Words:100.00 UPOS:96.39 XPOS:96.90 UFeats:90.18 AllTags:88.05 Lemmas:94.70 UAS:74.10 LAS:68.48 CLAS:65.62 MLAS:55.16 BLEX:62.26
gothic-proiel-ud-2.6-200830 gold_tok Tokens:100.00 Sentences:100.00 Words:100.00 UPOS:96.81 XPOS:97.26 UFeats:91.12 AllTags:89.28 Lemmas:94.77 UAS:83.73 LAS:77.93 CLAS:74.94 MLAS:65.37 BLEX:70.85
greek-gdt-ud-2.6-200830 raw_text Tokens:99.88 Sentences:90.19 Words:99.87 UPOS:97.99 XPOS:98.00 UFeats:95.57 AllTags:94.91 Lemmas:95.53 UAS:93.00 LAS:91.16 CLAS:87.57 MLAS:81.28 BLEX:80.73
greek-gdt-ud-2.6-200830 gold_tok Tokens:100.00 Sentences:100.00 Words:100.00 UPOS:98.14 XPOS:98.14 UFeats:95.69 AllTags:95.02 Lemmas:95.61 UAS:93.82 LAS:91.95 CLAS:88.49 MLAS:82.03 BLEX:81.53
hebrew-htb-ud-2.6-200830 raw_text Tokens:99.94 Sentences:99.39 Words:85.04 UPOS:82.79 XPOS:82.76 UFeats:81.31 AllTags:80.57 Lemmas:82.97 UAS:69.85 LAS:67.39 CLAS:61.02 MLAS:54.79 BLEX:59.16
hebrew-htb-ud-2.6-200830 gold_tok Tokens:100.00 Sentences:100.00 Words:100.00 UPOS:97.48 XPOS:97.48 UFeats:96.03 AllTags:95.36 Lemmas:97.23 UAS:91.83 LAS:89.25 CLAS:84.45 MLAS:78.52 BLEX:81.02
hindi-hdtb-ud-2.6-200830 raw_text Tokens:100.00 Sentences:98.90 Words:100.00 UPOS:97.64 XPOS:97.29 UFeats:94.18 AllTags:92.32 Lemmas:98.78 UAS:95.32 LAS:92.37 CLAS:88.97 MLAS:79.24 BLEX:87.69
hindi-hdtb-ud-2.6-200830 gold_tok
hungarian-szeged-ud-2.6-200830 raw_text Tokens:99.85 Sentences:95.89 Words:99.85 UPOS:96.77 XPOS:99.85 UFeats:94.32 AllTags:93.51 Lemmas:94.97 UAS:87.78 LAS:84.24 CLAS:83.37 MLAS:74.80 BLEX:77.84
hungarian-szeged-ud-2.6-200830 gold_tok Tokens:100.00 Sentences:100.00 Words:100.00 UPOS:96.87 XPOS:100.00 UFeats:94.45 AllTags:93.61 Lemmas:95.09 UAS:88.28 LAS:84.73 CLAS:83.84 MLAS:75.27 BLEX:78.26
indonesian-gsd-ud-2.6-200830 raw_text Tokens:100.00 Sentences:94.13 Words:100.00 UPOS:93.89 XPOS:94.28 UFeats:95.55 AllTags:89.00 Lemmas:99.61 UAS:86.07 LAS:79.97 CLAS:78.12 MLAS:69.25 BLEX:77.74
indonesian-gsd-ud-2.6-200830 gold_tok Tokens:100.00 Sentences:100.00 Words:100.00 UPOS:93.90 XPOS:94.26 UFeats:95.52 AllTags:88.98 Lemmas:99.61 UAS:86.32 LAS:80.18 CLAS:78.38 MLAS:69.51 BLEX:78.00
irish-idt-ud-2.6-200830 raw_text Tokens:99.71 Sentences:97.36 Words:99.71 UPOS:94.35 XPOS:94.30 UFeats:73.43 AllTags:70.38 Lemmas:93.18 UAS:84.47 LAS:77.88 CLAS:72.17 MLAS:40.78 BLEX:65.74
irish-idt-ud-2.6-200830 gold_tok Tokens:100.00 Sentences:100.00 Words:100.00 UPOS:94.59 XPOS:94.60 UFeats:73.65 AllTags:70.63 Lemmas:93.41 UAS:84.98 LAS:78.30 CLAS:72.46 MLAS:40.94 BLEX:65.87
italian-isdt-ud-2.6-200830 raw_text Tokens:99.93 Sentences:98.76 Words:99.84 UPOS:98.52 XPOS:98.44 UFeats:98.23 AllTags:97.66 Lemmas:98.65 UAS:94.77 LAS:93.12 CLAS:89.57 MLAS:86.91 BLEX:87.85
italian-isdt-ud-2.6-200830 gold_tok Tokens:100.00 Sentences:100.00 Words:100.00 UPOS:98.68 XPOS:98.60 UFeats:98.38 AllTags:97.81 Lemmas:98.81 UAS:95.07 LAS:93.44 CLAS:89.91 MLAS:87.20 BLEX:88.19
italian-partut-ud-2.6-200830 raw_text Tokens:99.75 Sentences:100.00 Words:99.73 UPOS:98.41 XPOS:98.52 UFeats:98.27 AllTags:97.77 Lemmas:98.74 UAS:96.07 LAS:93.90 CLAS:90.12 MLAS:87.45 BLEX:88.95
italian-partut-ud-2.6-200830 gold_tok Tokens:100.00 Sentences:100.00 Words:100.00 UPOS:98.54 XPOS:98.65 UFeats:98.38 AllTags:97.88 Lemmas:98.93 UAS:96.18 LAS:93.98 CLAS:90.32 MLAS:87.48 BLEX:89.15
italian-postwita-ud-2.6-200830 raw_text Tokens:99.75 Sentences:30.49 Words:99.47 UPOS:96.53 XPOS:96.28 UFeats:96.43 AllTags:94.89 Lemmas:96.76 UAS:80.97 LAS:76.94 CLAS:69.41 MLAS:65.79 BLEX:67.44
italian-postwita-ud-2.6-200830 gold_tok Tokens:100.00 Sentences:100.00 Words:100.00 UPOS:97.06 XPOS:96.79 UFeats:96.89 AllTags:95.41 Lemmas:97.18 UAS:88.04 LAS:83.76 CLAS:79.65 MLAS:75.23 BLEX:76.98
italian-twittiro-ud-2.6-200830 raw_text Tokens:99.39 Sentences:36.80 Words:99.06 UPOS:95.99 XPOS:95.86 UFeats:95.22 AllTags:93.37 Lemmas:94.68 UAS:81.69 LAS:77.38 CLAS:69.42 MLAS:64.34 BLEX:65.32
italian-twittiro-ud-2.6-200830 gold_tok Tokens:100.00 Sentences:100.00 Words:100.00 UPOS:97.01 XPOS:96.77 UFeats:96.14 AllTags:94.42 Lemmas:95.50 UAS:87.84 LAS:83.43 CLAS:77.88 MLAS:71.64 BLEX:72.68
italian-vit-ud-2.6-200830 raw_text Tokens:100.00 Sentences:94.69 Words:99.69 UPOS:97.86 XPOS:97.07 UFeats:97.38 AllTags:95.76 Lemmas:98.64 UAS:92.03 LAS:89.20 CLAS:84.93 MLAS:80.39 BLEX:83.83
italian-vit-ud-2.6-200830 gold_tok Tokens:100.00 Sentences:100.00 Words:100.00 UPOS:98.16 XPOS:97.49 UFeats:97.66 AllTags:96.16 Lemmas:98.92 UAS:92.77 LAS:89.91 CLAS:85.65 MLAS:81.15 BLEX:84.53
japanese-gsd-ud-2.6-200830 raw_text Tokens:95.34 Sentences:94.61 Words:95.34 UPOS:93.67 XPOS:93.56 UFeats:95.32 AllTags:92.74 Lemmas:95.02 UAS:85.11 LAS:84.01 CLAS:77.91 MLAS:76.23 BLEX:77.83
japanese-gsd-ud-2.6-200830 gold_tok Tokens:100.00 Sentences:100.00 Words:100.00 UPOS:98.03 XPOS:97.71 UFeats:99.99 AllTags:96.83 Lemmas:99.61 UAS:94.73 LAS:93.41 CLAS:89.48 MLAS:87.64 BLEX:89.28
korean-kaist-ud-2.6-200830 raw_text Tokens:99.95 Sentences:100.00 Words:99.95 UPOS:95.89 XPOS:87.82 UFeats:99.95 AllTags:87.62 Lemmas:94.23 UAS:89.41 LAS:87.58 CLAS:85.48 MLAS:82.32 BLEX:80.34
korean-kaist-ud-2.6-200830 gold_tok Tokens:100.00 Sentences:100.00 Words:100.00 UPOS:95.94 XPOS:87.85 UFeats:100.00 AllTags:87.66 Lemmas:94.27 UAS:89.51 LAS:87.67 CLAS:85.58 MLAS:82.42 BLEX:80.42
korean-gsd-ud-2.6-200830 raw_text Tokens:99.87 Sentences:93.93 Words:99.87 UPOS:96.61 XPOS:90.19 UFeats:99.69 AllTags:88.03 Lemmas:93.51 UAS:88.68 LAS:85.04 CLAS:83.16 MLAS:80.93 BLEX:77.36
korean-gsd-ud-2.6-200830 gold_tok Tokens:100.00 Sentences:100.00 Words:100.00 UPOS:96.74 XPOS:90.32 UFeats:99.82 AllTags:88.16 Lemmas:93.64 UAS:89.50 LAS:85.84 CLAS:84.02 MLAS:81.76 BLEX:78.14
latin-ittb-ud-2.6-200830 raw_text Tokens:99.99 Sentences:92.44 Words:99.99 UPOS:98.54 XPOS:96.35 UFeats:96.92 AllTags:95.12 Lemmas:98.94 UAS:90.31 LAS:88.16 CLAS:86.12 MLAS:82.19 BLEX:85.37
